"Gene_ID","MANE_length","Transcript_ID"
"ENSG00000100263",1777,"ENST00000216085"
"ENSG00000100266",3251,"ENST00000263246"
"ENSG00000100271",1736,"ENST00000266254"
"ENSG00000100276",1431,"ENST00000216101"
"ENSG00000100280",4165,"ENST00000357586"
"ENSG00000100281",4095,"ENST00000216106"
"ENSG00000100284",2278,"ENST00000449058"
"ENSG00000100285",3795,"ENST00000310624"
"ENSG00000100288",1474,"ENST00000406938"
"ENSG00000100290",951,"ENST00000216115"
"ENSG00000100292",1554,"ENST00000216117"
"ENSG00000100294",2057,"ENST00000290429"
"ENSG00000100296",4728,"ENST00000490103"
"ENSG00000100297",3458,"ENST00000216122"
"ENSG00000100298",1029,"ENST00000442487"
"ENSG00000100299",4294,"ENST00000216124"
"ENSG00000100300",836,"ENST00000337554"
"ENSG00000100302",3447,"ENST00000216127"
"ENSG00000100304",3386,"ENST00000216129"
"ENSG00000100307",4111,"ENST00000216133"
"ENSG00000100311",3728,"ENST00000331163"
"ENSG00000100312",1430,"ENST00000216139"
"ENSG00000100314",3334,"ENST00000216144"
"ENSG00000100316",1296,"ENST00000216146"
"ENSG00000100319",945,"ENST00000344318"
"ENSG00000100320",7212,"ENST00000695854"
"ENSG00000100321",4383,"ENST00000328933"
"ENSG00000100324",3198,"ENST00000216160"
"ENSG00000100325",2790,"ENST00000307790"
"ENSG00000100330",8987,"ENST00000401950"
"ENSG00000100335",5688,"ENST00000325301"
"ENSG00000100336",3069,"ENST00000683024"
"ENSG00000100341",2540,"ENST00000216177"
"ENSG00000100342",2795,"ENST00000397278"
"ENSG00000100344",2753,"ENST00000216180"
"ENSG00000100345",7451,"ENST00000216181"
"ENSG00000100346",10002,"ENST00000402142"
"ENSG00000100347",1692,"ENST00000350028"
"ENSG00000100348",1336,"ENST00000216185"
"ENSG00000100350",4906,"ENST00000397224"
"ENSG00000100351",3891,"ENST00000344138"
"ENSG00000100353",1880,"ENST00000216190"
"ENSG00000100354",18280,"ENST00000454349"
"ENSG00000100359",2986,"ENST00000248929"
"ENSG00000100360",1073,"ENST00000433985"
"ENSG00000100362",550,"ENST00000417718"
"ENSG00000100364",6338,"ENST00000336156"
"ENSG00000100365",1378,"ENST00000248899"
"ENSG00000100368",4853,"ENST00000403662"
"ENSG00000100372",2226,"ENST00000435456"
"ENSG00000100373",1084,"ENST00000216211"
"ENSG00000100376",2883,"ENST00000441876"
"ENSG00000100379",1760,"ENST00000403888"
"ENSG00000100380",3212,"ENST00000216218"
"ENSG00000100385",4034,"ENST00000216223"
"ENSG00000100387",1169,"ENST00000216225"
"ENSG00000100393",8779,"ENST00000263253"
"ENSG00000100395",3189,"ENST00000216237"
"ENSG00000100399",2530,"ENST00000216241"
"ENSG00000100401",3828,"ENST00000356244"
"ENSG00000100403",5906,"ENST00000352645"
"ENSG00000100410",1053,"ENST00000216252"
"ENSG00000100412",2734,"ENST00000216254"
"ENSG00000100413",4468,"ENST00000355209"
"ENSG00000100416",1651,"ENST00000645190"
"ENSG00000100417",1242,"ENST00000216259"
"ENSG00000100418",3780,"ENST00000263256"
"ENSG00000100422",4442,"ENST00000216264"
"ENSG00000100425",4911,"ENST00000404760"
"ENSG00000100426",6893,"ENST00000216268"
"ENSG00000100427",3457,"ENST00000311597"
"ENSG00000100429",2567,"ENST00000216271"
"ENSG00000100433",7530,"ENST00000319231"
"ENSG00000100439",3051,"ENST00000428304"
"ENSG00000100441",6778,"ENST00000553935"
"ENSG00000100442",1299,"ENST00000396062"
"ENSG00000100445",1206,"ENST00000399395"
"ENSG00000100448",914,"ENST00000216336"
"ENSG00000100450",936,"ENST00000216338"
"ENSG00000100453",891,"ENST00000216341"
"ENSG00000100461",10007,"ENST00000359890"
"ENSG00000100462",2304,"ENST00000324366"
"ENSG00000100473",2536,"ENST00000396618"
"ENSG00000100478",4060,"ENST00000542754"
"ENSG00000100479",1692,"ENST00000216367"
"ENSG00000100483",1772,"ENST00000395860"
"ENSG00000100485",5508,"ENST00000216373"
"ENSG00000100490",5402,"ENST00000395834"
"ENSG00000100503",10334,"ENST00000530997"
"ENSG00000100504",2799,"ENST00000216392"
"ENSG00000100505",4579,"ENST00000684578"
"ENSG00000100519",2163,"ENST00000445930"
"ENSG00000100522",3867,"ENST00000216410"
"ENSG00000100523",12941,"ENST00000673822"
"ENSG00000100526",841,"ENST00000335183"
"ENSG00000100528",4735,"ENST00000216416"
"ENSG00000100532",1962,"ENST00000216420"
"ENSG00000100554",1599,"ENST00000216442"
"ENSG00000100557",3088,"ENST00000216445"
"ENSG00000100558",1513,"ENST00000216446"
"ENSG00000100564",1394,"ENST00000216452"
"ENSG00000100565",1861,"ENST00000689127"
"ENSG00000100567",955,"ENST00000216455"
"ENSG00000100568",5142,"ENST00000554659"
"ENSG00000100575",1252,"ENST00000395159"
"ENSG00000100577",1186,"ENST00000216465"
"ENSG00000100578",8558,"ENST00000652326"
"ENSG00000100580",7761,"ENST00000216468"
"ENSG00000100583",2984,"ENST00000216471"
"ENSG00000100591",1337,"ENST00000216479"
"ENSG00000100592",5890,"ENST00000360909"
"ENSG00000100593",2940,"ENST00000342219"
"ENSG00000100596",8034,"ENST00000216484"
"ENSG00000100599",3852,"ENST00000216487"
"ENSG00000100600",1980,"ENST00000334869"
"ENSG00000100601",2597,"ENST00000216489"
"ENSG00000100603",2129,"ENST00000261531"
"ENSG00000100604",1985,"ENST00000216492"
"ENSG00000100605",6188,"ENST00000267615"
"ENSG00000100612",1956,"ENST00000557185"
"ENSG00000100614",8231,"ENST00000395076"
"ENSG00000100625",6491,"ENST00000216513"
"ENSG00000100626",4108,"ENST00000448469"
"ENSG00000100628",2608,"ENST00000555019"
"ENSG00000100629",4614,"ENST00000555265"
"ENSG00000100632",791,"ENST00000557016"
"ENSG00000100644",3946,"ENST00000337138"
"ENSG00000100647",5390,"ENST00000342745"
"ENSG00000100650",1496,"ENST00000557154"
"ENSG00000100652",2002,"ENST00000216540"
"ENSG00000100664",5710,"ENST00000216554"
"ENSG00000100665",1665,"ENST00000557004"
"ENSG00000100678",5133,"ENST00000356921"
"ENSG00000100697",10384,"ENST00000343455"
"ENSG00000100711",1383,"ENST00000311141"
"ENSG00000100714",3154,"ENST00000652337"
"ENSG00000100721",1345,"ENST00000402399"
"ENSG00000100722",18153,"ENST00000251038"
"ENSG00000100726",3314,"ENST00000262319"
"ENSG00000100731",12865,"ENST00000304743"
"ENSG00000100739",1301,"ENST00000216629"
"ENSG00000100744",2169,"ENST00000555181"
"ENSG00000100749",1663,"ENST00000216639"
"ENSG00000100764",4390,"ENST00000261303"
"ENSG00000100767",5889,"ENST00000644200"
"ENSG00000100784",26829,"ENST00000614987"
"ENSG00000100796",4416,"ENST00000554943"
"ENSG00000100802",3360,"ENST00000299088"
"ENSG00000100804",1044,"ENST00000361611"
"ENSG00000100811",6534,"ENST00000262238"
"ENSG00000100813",4460,"ENST00000605057"
"ENSG00000100814",1470,"ENST00000358932"
"ENSG00000100815",9996,"ENST00000267622"
"ENSG00000100823",1453,"ENST00000216714"
"ENSG00000100836",1811,"ENST00000216727"
"ENSG00000100842",2653,"ENST00000216733"
"ENSG00000100852",9589,"ENST00000345122"
"ENSG00000100865",953,"ENST00000216756"
"ENSG00000100867",1676,"ENST00000250383"
"ENSG00000100883",2187,"ENST00000216774"
"ENSG00000100884",1995,"ENST00000689861"
"ENSG00000100888",8467,"ENST00000646647"
"ENSG00000100889",2179,"ENST00000216780"
"ENSG00000100890",6186,"ENST00000534898"
"ENSG00000100897",4304,"ENST00000446197"
"ENSG00000100902",1023,"ENST00000261479"
"ENSG00000100906",1559,"ENST00000216797"
"ENSG00000100908",838,"ENST00000216799"
"ENSG00000100911",793,"ENST00000216802"
"ENSG00000100916",2637,"ENST00000216807"
"ENSG00000100918",2276,"ENST00000611366"
"ENSG00000100926",2200,"ENST00000261789"
"ENSG00000100934",3843,"ENST00000307712"
"ENSG00000100938",1595,"ENST00000399440"
"ENSG00000100941",3537,"ENST00000216832"
"ENSG00000100949",1946,"ENST00000216840"
"ENSG00000100968",4762,"ENST00000250373"
"ENSG00000100979",1889,"ENST00000372431"
"ENSG00000100982",2689,"ENST00000372409"
"ENSG00000100983",1909,"ENST00000651619"
"ENSG00000100985",2336,"ENST00000372330"
"ENSG00000100987",1941,"ENST00000376709"
"ENSG00000100991",3162,"ENST00000252015"
"ENSG00000100994",4116,"ENST00000216962"
"ENSG00000100997",1960,"ENST00000339157"
"ENSG00000101000",1349,"ENST00000216968"
"ENSG00000101003",3311,"ENST00000262460"
"ENSG00000101004",4991,"ENST00000278886"
"ENSG00000101017",1682,"ENST00000372285"
"ENSG00000101019",2267,"ENST00000374385"
"ENSG00000101040",5281,"ENST00000471951"
"ENSG00000101049",1871,"ENST00000373100"
"ENSG00000101052",1754,"ENST00000373030"
"ENSG00000101057",2668,"ENST00000217026"
"ENSG00000101074",1323,"ENST00000217043"
"ENSG00000101076",4645,"ENST00000316673"
"ENSG00000101079",2971,"ENST00000349004"
"ENSG00000101082",2737,"ENST00000262866"
"ENSG00000101084",1069,"ENST00000344795"
"ENSG00000101096",7519,"ENST00000371564"
"ENSG00000101098",5411,"ENST00000372851"
"ENSG00000101104",2141,"ENST00000217073"
"ENSG00000101109",6366,"ENST00000372806"
"ENSG00000101115",5209,"ENST00000217086"
"ENSG00000101126",6672,"ENST00000621696"
"ENSG00000101132",1230,"ENST00000371419"
"ENSG00000101134",1965,"ENST00000262593"
"ENSG00000101138",4032,"ENST00000217109"
"ENSG00000101144",4021,"ENST00000395863"
"ENSG00000101146",2385,"ENST00000395841"
"ENSG00000101150",2310,"ENST00000346249"
"ENSG00000101152",5249,"ENST00000360864"
"ENSG00000101158",2237,"ENST00000652272"
"ENSG00000101160",1502,"ENST00000217131"
"ENSG00000101161",3047,"ENST00000266079"
"ENSG00000101162",3321,"ENST00000217133"
"ENSG00000101166",2503,"ENST00000355937"
"ENSG00000101180",2692,"ENST00000340177"
"ENSG00000101181",3747,"ENST00000370823"
"ENSG00000101182",962,"ENST00000370873"
"ENSG00000101187",2716,"ENST00000217159"
"ENSG00000101188",4133,"ENST00000370501"
"ENSG00000101189",2752,"ENST00000370487"
"ENSG00000101190",2625,"ENST00000335351"
"ENSG00000101191",8479,"ENST00000395343"
"ENSG00000101193",4369,"ENST00000266069"
"ENSG00000101194",3518,"ENST00000370351"
"ENSG00000101197",1334,"ENST00000217169"
"ENSG00000101198",1353,"ENST00000370316"
"ENSG00000101199",3250,"ENST00000370283"
"ENSG00000101200",619,"ENST00000380293"
"ENSG00000101203",8045,"ENST00000358894"
"ENSG00000101204",5583,"ENST00000370263"
"ENSG00000101210",1773,"ENST00000217182"
"ENSG00000101213",2953,"ENST00000542869"
"ENSG00000101216",4280,"ENST00000370077"
"ENSG00000101220",1252,"ENST00000379772"
"ENSG00000101222",1580,"ENST00000379756"
"ENSG00000101224",3119,"ENST00000245960"
"ENSG00000101230",3090,"ENST00000262487"
"ENSG00000101236",7328,"ENST00000358395"
"ENSG00000101246",2518,"ENST00000622789"
"ENSG00000101247",5449,"ENST00000378106"
"ENSG00000101251",2385,"ENST00000284951"
"ENSG00000101255",2356,"ENST00000217233"
"ENSG00000101265",5390,"ENST00000379400"
"ENSG00000101266",12984,"ENST00000217244"
"ENSG00000101276",2611,"ENST00000645534"
"ENSG00000101280",4692,"ENST00000381922"
"ENSG00000101282",2757,"ENST00000217260"
"ENSG00000101290",9076,"ENST00000460006"
"ENSG00000101292",4446,"ENST00000678254"
"ENSG00000101294",1715,"ENST00000398174"
"ENSG00000101298",5593,"ENST00000381867"
"ENSG00000101306",2799,"ENST00000375985"
"ENSG00000101307",5377,"ENST00000381605"
"ENSG00000101310",3026,"ENST00000650089"
"ENSG00000101311",4637,"ENST00000217289"
"ENSG00000101323",1757,"ENST00000378789"
"ENSG00000101327",2556,"ENST00000217305"
"ENSG00000101331",2599,"ENST00000452892"
"ENSG00000101333",5674,"ENST00000378473"
"ENSG00000101335",2786,"ENST00000279022"
"ENSG00000101336",2101,"ENST00000375852"
"ENSG00000101337",3768,"ENST00000398022"
"ENSG00000101342",2076,"ENST00000217320"
"ENSG00000101343",4015,"ENST00000536226"
"ENSG00000101346",5226,"ENST00000375749"
"ENSG00000101347",4649,"ENST00000646673"
"ENSG00000101349",4728,"ENST00000353224"
"ENSG00000101350",6116,"ENST00000375712"
"ENSG00000101361",1913,"ENST00000329276"
"ENSG00000101363",1191,"ENST00000373606"
"ENSG00000101365",1542,"ENST00000380843"
"ENSG00000101367",2562,"ENST00000375571"
"ENSG00000101384",5940,"ENST00000254958"
"ENSG00000101391",2080,"ENST00000346416"
"ENSG00000101400",2211,"ENST00000217381"
"ENSG00000101405",513,"ENST00000217386"
"ENSG00000101407",3799,"ENST00000373447"
"ENSG00000101412",2690,"ENST00000343380"
"ENSG00000101413",3672,"ENST00000373433"
"ENSG00000101417",5690,"ENST00000409299"
"ENSG00000101421",1602,"ENST00000217402"
"ENSG00000101425",1841,"ENST00000642449"
"ENSG00000101435",694,"ENST00000376979"
"ENSG00000101438",2550,"ENST00000217420"
"ENSG00000101439",793,"ENST00000376925"
"ENSG00000101440",653,"ENST00000374954"
"ENSG00000101441",749,"ENST00000217423"
"ENSG00000101442",2547,"ENST00000243903"
"ENSG00000101443",567,"ENST00000372676"
"ENSG00000101444",2150,"ENST00000217426"
"ENSG00000101445",6259,"ENST00000299824"
"ENSG00000101446",474,"ENST00000217428"
"ENSG00000101447",2370,"ENST00000619850"
"ENSG00000101448",1964,"ENST00000354280"
"ENSG00000101452",3314,"ENST00000252011"
"ENSG00000101457",1264,"ENST00000372622"
"ENSG00000101460",964,"ENST00000360668"
"ENSG00000101463",2092,"ENST00000376862"
"ENSG00000101464",1639,"ENST00000217446"
"ENSG00000101470",681,"ENST00000372555"
"ENSG00000101473",1154,"ENST00000217455"
"ENSG00000101474",2202,"ENST00000217456"
"ENSG00000101489",3820,"ENST00000420428"
"ENSG00000101493",8678,"ENST00000443185"
"ENSG00000101542",4040,"ENST00000262717"
"ENSG00000101544",5157,"ENST00000262198"
"ENSG00000101546",5590,"ENST00000306735"
"ENSG00000101557",4972,"ENST00000261601"
"ENSG00000101558",6801,"ENST00000400000"
"ENSG00000101574",3684,"ENST00000574538"
"ENSG00000101577",6052,"ENST00000677752"
"ENSG00000101596",8833,"ENST00000320876"
"ENSG00000101605",5707,"ENST00000356443"
"ENSG00000101608",958,"ENST00000217652"
"ENSG00000101624",2895,"ENST00000262127"
"ENSG00000101638",13897,"ENST00000315087"
"ENSG00000101639",7960,"ENST00000506447"
"ENSG00000101654",6236,"ENST00000383314"
"ENSG00000101665",3341,"ENST00000262158"
"ENSG00000101670",10418,"ENST00000261292"
"ENSG00000101680",9642,"ENST00000389658"
"ENSG00000101695",5573,"ENST00000217740"
"ENSG00000101745",11284,"ENST00000262126"
"ENSG00000101746",5319,"ENST00000261592"
"ENSG00000101751",6020,"ENST00000579534"
"ENSG00000101752",10100,"ENST00000261537"
"ENSG00000101773",3275,"ENST00000327155"
"ENSG00000101782",3574,"ENST00000339486"
"ENSG00000101811",2570,"ENST00000372972"
"ENSG00000101812",870,"ENST00000675318"
"ENSG00000101825",9804,"ENST00000217939"
"ENSG00000101842",3033,"ENST00000217957"
"ENSG00000101843",1470,"ENST00000217958"
"ENSG00000101844",2205,"ENST00000372232"
"ENSG00000101846",6622,"ENST00000674429"
"ENSG00000101849",5818,"ENST00000645353"
"ENSG00000101850",1645,"ENST00000467482"
"ENSG00000101856",1879,"ENST00000217971"
"ENSG00000101868",5487,"ENST00000379068"
"ENSG00000101871",6168,"ENST00000317552"
"ENSG00000101882",5942,"ENST00000371410"
"ENSG00000101883",747,"ENST00000217999"
"ENSG00000101888",2602,"ENST00000372106"
"ENSG00000101890",3728,"ENST00000218006"
"ENSG00000101892",4757,"ENST00000218008"
"ENSG00000101898",703,"ENST00000394552"
"ENSG00000101901",4113,"ENST00000394780"
"ENSG00000101911",2469,"ENST00000380668"
"ENSG00000101916",4216,"ENST00000218032"
"ENSG00000101928",2348,"ENST00000370783"
"ENSG00000101935",5350,"ENST00000262844"
"ENSG00000101938",3860,"ENST00000372042"
"ENSG00000101940",5457,"ENST00000376729"
"ENSG00000101945",2736,"ENST00000376687"
"ENSG00000101951",790,"ENST00000218068"
"ENSG00000101955",1846,"ENST00000378533"
"ENSG00000101958",3208,"ENST00000218075"
"ENSG00000101966",8558,"ENST00000371199"
"ENSG00000101972",6179,"ENST00000371145"
"ENSG00000101974",7019,"ENST00000682941"
"ENSG00000101977",3813,"ENST00000519895"
"ENSG00000101981",2800,"ENST00000218099"
"ENSG00000101986",3669,"ENST00000218104"
"ENSG00000101997",2310,"ENST00000376227"
"ENSG00000102001",6006,"ENST00000323022"
"ENSG00000102003",2421,"ENST00000263233"
"ENSG00000102007",1103,"ENST00000376327"
"ENSG00000102010",2543,"ENST00000348343"
"ENSG00000102021",1746,"ENST00000371920"
"ENSG00000102024",3288,"ENST00000355899"
"ENSG00000102030",1603,"ENST00000464845"
"ENSG00000102032",1334,"ENST00000393700"
"ENSG00000102034",5140,"ENST00000308167"
"ENSG00000102038",3989,"ENST00000371121"
"ENSG00000102043",2660,"ENST00000374852"
"ENSG00000102048",1613,"ENST00000380488"
"ENSG00000102053",8269,"ENST00000338957"
"ENSG00000102054",2281,"ENST00000380087"
"ENSG00000102055",798,"ENST00000378131"
"ENSG00000102057",4718,"ENST00000218176"
"ENSG00000102076",1242,"ENST00000369951"
"ENSG00000102078",1615,"ENST00000545805"
"ENSG00000102081",4441,"ENST00000370475"
"ENSG00000102096",2075,"ENST00000376509"
"ENSG00000102098",4162,"ENST00000251900"
"ENSG00000102100",1456,"ENST00000247138"
"ENSG00000102103",1028,"ENST00000447146"
"ENSG00000102104",3031,"ENST00000379984"
"ENSG00000102109",1025,"ENST00000218230"
"ENSG00000102119",1281,"ENST00000369842"
"ENSG00000102125",1906,"ENST00000601016"
"ENSG00000102128",1029,"ENST00000218249"
"ENSG00000102144",4812,"ENST00000373316"
"ENSG00000102145",1464,"ENST00000376670"
"ENSG00000102158",4506,"ENST00000618282"
"ENSG00000102172",1703,"ENST00000404933"
"ENSG00000102174",6288,"ENST00000379374"
"ENSG00000102178",2327,"ENST00000369660"
"ENSG00000102181",3567,"ENST00000370377"
"ENSG00000102189",9839,"ENST00000322349"
"ENSG00000102195",2020,"ENST00000218316"
"ENSG00000102218",3700,"ENST00000218340"
"ENSG00000102221",4947,"ENST00000614628"
"ENSG00000102225",3151,"ENST00000357227"
"ENSG00000102226",3196,"ENST00000377107"
"ENSG00000102230",5558,"ENST00000379144"
"ENSG00000102239",2773,"ENST00000370648"
"ENSG00000102241",2694,"ENST00000218364"
"ENSG00000102243",1144,"ENST00000370634"
"ENSG00000102245",1852,"ENST00000370629"
"ENSG00000102265",769,"ENST00000218388"
"ENSG00000102271",5765,"ENST00000373119"
"ENSG00000102287",3149,"ENST00000370328"
"ENSG00000102290",9022,"ENST00000682573"
"ENSG00000102302",4343,"ENST00000375135"
"ENSG00000102309",1239,"ENST00000373669"
"ENSG00000102312",1867,"ENST00000326194"
"ENSG00000102313",4964,"ENST00000218436"
"ENSG00000102316",2051,"ENST00000375068"
"ENSG00000102317",4298,"ENST00000376759"
"ENSG00000102349",9096,"ENST00000468660"
"ENSG00000102359",6646,"ENST00000373004"
"ENSG00000102362",3998,"ENST00000372989"
"ENSG00000102383",5578,"ENST00000373367"
"ENSG00000102384",5584,"ENST00000682095"
"ENSG00000102385",7282,"ENST00000395209"
"ENSG00000102387",2180,"ENST00000356784"
"ENSG00000102390",1185,"ENST00000373358"
"ENSG00000102393",1318,"ENST00000218516"
"ENSG00000102401",3348,"ENST00000471229"
"ENSG00000102409",1312,"ENST00000372695"
"ENSG00000102445",11050,"ENST00000429979"
"ENSG00000102452",6971,"ENST00000251127"
"ENSG00000102466",13071,"ENST00000376143"
"ENSG00000102468",5415,"ENST00000542664"
"ENSG00000102471",4624,"ENST00000218652"
"ENSG00000102524",2576,"ENST00000375887"
"ENSG00000102531",6286,"ENST00000492622"
"ENSG00000102539",1239,"ENST00000218721"
"ENSG00000102543",3386,"ENST00000251108"
"ENSG00000102547",3502,"ENST00000409308"
"ENSG00000102554",3349,"ENST00000377687"
"ENSG00000102572",9605,"ENST00000539966"
"ENSG00000102575",1381,"ENST00000648477"
"ENSG00000102580",5590,"ENST00000602402"
"ENSG00000102595",4850,"ENST00000376747"
"ENSG00000102606",5425,"ENST00000646102"
"ENSG00000102678",4530,"ENST00000382353"
"ENSG00000102683",1594,"ENST00000218867"
"ENSG00000102699",5437,"ENST00000381989"
"ENSG00000102710",2923,"ENST00000350612"
"ENSG00000102738",1486,"ENST00000323563"
"ENSG00000102743",3821,"ENST00000338625"
"ENSG00000102753",4222,"ENST00000261667"
"ENSG00000102755",7123,"ENST00000282397"
"ENSG00000102760",958,"ENST00000379359"
"ENSG00000102763",7174,"ENST00000379310"
"ENSG00000102780",17497,"ENST00000337343"
"ENSG00000102781",7618,"ENST00000380615"
"ENSG00000102786",7350,"ENST00000311234"
"ENSG00000102794",2147,"ENST00000377462"
"ENSG00000102796",1119,"ENST00000444610"
"ENSG00000102802",2294,"ENST00000380482"
"ENSG00000102804",5961,"ENST00000458659"
"ENSG00000102805",5243,"ENST00000377453"
"ENSG00000102837",2843,"ENST00000219022"
"ENSG00000102854",2197,"ENST00000545450"
"ENSG00000102858",3930,"ENST00000262370"
"ENSG00000102870",6083,"ENST00000262525"
"ENSG00000102871",1483,"ENST00000345057"
"ENSG00000102878",1702,"ENST00000521374"
"ENSG00000102879",1623,"ENST00000219150"
"ENSG00000102882",1787,"ENST00000263025"
"ENSG00000102886",1078,"ENST00000406256"
"ENSG00000102890",2486,"ENST00000393997"
"ENSG00000102891",270,"ENST00000219162"
"ENSG00000102893",5459,"ENST00000323584"
"ENSG00000102897",1378,"ENST00000567954"
"ENSG00000102898",2120,"ENST00000219169"
"ENSG00000102900",8234,"ENST00000308159"
"ENSG00000102901",2580,"ENST00000562787"
"ENSG00000102904",2475,"ENST00000561639"
"ENSG00000102908",13289,"ENST00000349945"
"ENSG00000102910",8195,"ENST00000285737"
"ENSG00000102921",7077,"ENST00000262384"
"ENSG00000102924",2442,"ENST00000219197"
"ENSG00000102931",1969,"ENST00000219204"
